adm4_pcode,date,adm1_en,adm2_en,adm3_pcode,adm3_en,adm4_en,brgy_total_area,pr_monthly_total_mm,tave_monthly_mean_c,tmin_monthly_mean_c,tmax_monthly_mean_c,heat_index_monthly_mean_c,heat_index_monthly_max_c,rh_monthly_mean_pct,wind_speed_monthly_mean,solar_rad_monthly_mean,dengue_cases,dengue_deaths,google_bldgs_count,google_bldgs_density,google_bldgs_pct_built_up_area,google_bldgs_area_mean,pop_count_total,pop_density_mean,pr_total_mm_lag_1m,heat_index_mean_lag_1m,tave_mean_lag_1m,pr_total_mm_lag_2m,heat_index_mean_lag_2m,tave_mean_lag_2m,pr_total_mm_lag_3m,heat_index_mean_lag_3m,tave_mean_lag_3m,pr_rolling_3m_avg,brgy_p75_threshold,is_outbreak
PH104305043,2019-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,18.77,26.929666666666666,25.261000000000003,28.277333333333335,29.73166666666667,31.54,81.27199999999999,0.9556666666666668,261.272,6,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,45.089999999999996,27.839032258064517,26.02548387096774,17.18,26.737142857142857,25.40392857142857,110.59,27.85225806451613,26.006451612903227,27.01333333333335,5.0,1
PH104305043,2019-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,53.06,27.743225806451612,25.889032258064514,29.249354838709678,30.947741935483872,32.82,76.11548387096774,0.45645161290322583,254.36451612903227,8,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,18.77,29.73166666666667,26.929666666666666,45.089999999999996,27.839032258064517,26.02548387096774,17.18,26.737142857142857,25.40392857142857,38.97333333333335,5.0,1
PH104305043,2019-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,257.62,27.541666666666668,26.051333333333332,28.955666666666666,30.838666666666665,32.27,79.03233333333334,0.6533333333333334,215.58566666666667,8,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,53.06,30.947741935483872,27.743225806451612,18.77,29.73166666666667,26.929666666666666,45.089999999999996,27.839032258064517,26.02548387096774,109.81666666666668,5.0,1
PH104305043,2019-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,242.56,26.942258064516132,25.339032258064517,28.54548387096774,29.328064516129032,31.44,77.64129032258064,0.9638709677419356,207.95451612903227,28,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,257.62,30.838666666666665,27.541666666666668,53.06,30.947741935483872,27.743225806451612,18.77,29.73166666666667,26.929666666666666,184.41333333333333,5.0,1
PH104305043,2019-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,187.01999999999998,27.780967741935484,25.959032258064518,29.768709677419356,30.100967741935484,31.15,69.91935483870968,1.4951612903225806,235.69709677419354,58,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,242.56,29.328064516129032,26.942258064516132,257.62,30.838666666666665,27.541666666666668,53.06,30.947741935483872,27.743225806451612,229.0666666666667,5.0,1
PH104305043,2019-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,95.36,27.883,26.111333333333334,29.680333333333333,30.397,31.54,70.63066666666667,0.9313333333333332,240.48466666666667,59,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,187.01999999999998,30.100967741935484,27.780967741935484,242.56,29.328064516129032,26.942258064516132,257.62,30.838666666666665,27.541666666666668,174.98000000000002,5.0,1
PH104305043,2019-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,157.37,26.86225806451613,25.182258064516127,28.483870967741936,29.489677419354837,30.98,80.40032258064515,0.6116129032258065,229.16774193548386,21,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,95.36,30.397,27.883,187.01999999999998,30.100967741935484,27.780967741935484,242.56,29.328064516129032,26.942258064516132,146.58333333333334,5.0,1
PH104305043,2019-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,72.64,27.115333333333336,25.512333333333334,28.736333333333334,29.640333333333334,30.64,77.34766666666665,0.7493333333333333,214.80366666666666,16,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,157.37,29.489677419354837,26.86225806451613,95.36,30.397,27.883,187.01999999999998,30.100967741935484,27.780967741935484,108.45666666666669,5.0,1
PH104305043,2019-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,52.65,26.61806451612903,24.92096774193548,28.103870967741937,29.036129032258064,30.53,80.95677419354838,1.0703225806451613,203.15387096774194,29,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,72.64,29.640333333333334,27.115333333333336,157.37,29.489677419354837,26.86225806451613,95.36,30.397,27.883,94.22000000000003,5.0,1
PH104305043,2020-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,27.189999999999998,26.48483870967742,24.89258064516129,27.811612903225804,28.940967741935484,30.19,83.36645161290323,1.6625806451612903,222.01419354838708,14,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,52.65,29.036129032258064,26.61806451612903,72.64,29.640333333333334,27.115333333333336,157.37,29.489677419354837,26.86225806451613,50.82666666666668,5.0,1
PH104305043,2020-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,32.44,26.18551724137931,24.633793103448276,27.38344827586207,28.18103448275862,29.71,81.73724137931035,2.6513793103448275,237.86551724137934,4,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,27.189999999999998,28.940967741935484,26.48483870967742,52.65,29.036129032258064,26.61806451612903,72.64,29.640333333333334,27.115333333333336,37.426666666666684,5.0,0
PH104305043,2020-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,34.74,26.517096774193547,24.966129032258067,27.851935483870967,28.989677419354837,31.05,83.05387096774194,1.3125806451612902,264.1909677419355,9,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,32.44,28.18103448275862,26.18551724137931,27.189999999999998,28.940967741935484,26.48483870967742,52.65,29.036129032258064,26.61806451612903,31.45666666666669,5.0,1
PH104305043,2020-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,24.05,26.974333333333334,25.223666666666666,28.329666666666665,30.059,32.47,82.09266666666667,1.0266666666666666,276.005,3,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,34.74,28.989677419354837,26.517096774193547,32.44,28.18103448275862,26.18551724137931,27.189999999999998,28.940967741935484,26.48483870967742,30.41000000000002,5.0,0
PH104305043,2020-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,80.2,27.662258064516127,26.23548387096774,28.93,31.471612903225807,33.0,81.17516129032258,0.5083870967741936,228.08451612903227,0,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,24.05,30.059,26.974333333333334,34.74,28.989677419354837,26.517096774193547,32.44,28.18103448275862,26.18551724137931,46.33000000000002,5.0,0
PH104305043,2020-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,282.43,27.05366666666667,25.61733333333333,28.396,30.039666666666665,31.5,81.46233333333333,0.7233333333333333,203.76566666666668,2,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,80.2,31.471612903225807,27.662258064516127,24.05,30.059,26.974333333333334,34.74,28.989677419354837,26.517096774193547,128.89333333333335,5.0,0
PH104305043,2020-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,258.56,26.786774193548386,25.299032258064514,28.21548387096774,29.390967741935484,30.51,81.39516129032258,0.5670967741935484,216.57999999999998,1,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,282.43,30.039666666666665,27.05366666666667,80.2,31.471612903225807,27.662258064516127,24.05,30.059,26.974333333333334,207.06333333333336,5.0,0
PH104305043,2020-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,297.12,27.075806451612905,25.53483870967742,28.654516129032256,29.706774193548387,31.5,78.39064516129032,0.7025806451612904,210.23129032258063,3,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,258.56,29.390967741935484,26.786774193548386,282.43,30.039666666666665,27.05366666666667,80.2,31.471612903225807,27.662258064516127,279.37,5.0,0
PH104305043,2020-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,185.46,27.178,25.593666666666664,28.662666666666667,30.07633333333333,31.06,79.56966666666668,0.5793333333333333,218.911,2,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,297.12,29.706774193548387,27.075806451612905,258.56,29.390967741935484,26.786774193548386,282.43,30.039666666666665,27.05366666666667,247.0466666666667,5.0,0
PH104305043,2020-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,302.83,26.85483870967742,25.484193548387097,28.448064516129033,29.374193548387098,31.28,79.99709677419354,0.7751612903225806,175.81677419354838,3,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,185.46,30.07633333333333,27.178,297.12,29.706774193548387,27.075806451612905,258.56,29.390967741935484,26.786774193548386,261.80333333333334,5.0,0
PH104305043,2020-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,89.77,26.898333333333333,25.385666666666665,28.462666666666667,29.588,30.93,80.67733333333334,0.7943333333333332,202.29733333333334,1,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,302.83,29.374193548387098,26.85483870967742,185.46,30.07633333333333,27.178,297.12,29.706774193548387,27.075806451612905,192.6866666666667,5.0,0
PH104305043,2020-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,117.04,26.713870967741936,25.301290322580645,28.20451612903226,29.32741935483871,30.45,82.22290322580645,0.6693548387096774,186.97,2,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,89.77,29.588,26.898333333333333,302.83,29.374193548387098,26.85483870967742,185.46,30.07633333333333,27.178,169.88,5.0,0
PH104305043,2021-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,241.29,26.26516129032258,25.02548387096774,27.52741935483871,28.4158064516129,29.03,83.40677419354839,1.4212903225806452,175.58612903225807,15,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,117.04,29.32741935483871,26.713870967741936,89.77,29.588,26.898333333333333,302.83,29.374193548387098,26.85483870967742,149.36666666666667,5.0,1
PH104305043,2021-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,190.35,26.133214285714285,24.806071428571425,27.377142857142854,28.149642857142858,29.59,82.62750000000001,1.4289285714285713,200.58214285714286,2,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,241.29,28.4158064516129,26.26516129032258,117.04,29.32741935483871,26.713870967741936,89.77,29.588,26.898333333333333,182.89333333333335,5.0,0
PH104305043,2021-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,81.51,26.64709677419355,24.914516129032258,28.158709677419353,29.234516129032258,30.74,82.55709677419355,1.0641935483870968,246.09709677419355,5,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,190.35,28.149642857142858,26.133214285714285,241.29,28.4158064516129,26.26516129032258,117.04,29.32741935483871,26.713870967741936,171.05000000000004,5.0,1
PH104305043,2021-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,99.03999999999999,26.860333333333333,25.31566666666667,28.378,29.298333333333336,30.55,78.77433333333333,0.9606666666666667,237.97766666666666,2,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,81.51,29.234516129032258,26.64709677419355,190.35,28.149642857142858,26.133214285714285,241.29,28.4158064516129,26.26516129032258,123.63333333333337,5.0,0
PH104305043,2021-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,160.36,27.320645161290322,25.924193548387095,28.74258064516129,30.550322580645158,32.47,80.59935483870967,0.7206451612903225,214.38838709677418,5,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,99.03999999999999,29.298333333333336,26.860333333333333,81.51,29.234516129032258,26.64709677419355,190.35,28.149642857142858,26.133214285714285,113.6366666666667,5.0,1
PH104305043,2021-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,247.35,27.342333333333332,25.686666666666667,28.857000000000003,29.952333333333335,31.62,75.42433333333334,0.6076666666666667,223.388,2,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,160.36,30.550322580645158,27.320645161290322,99.03999999999999,29.298333333333336,26.860333333333333,81.51,29.234516129032258,26.64709677419355,168.9166666666667,5.0,0
PH104305043,2021-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,168.35999999999999,27.70225806451613,26.01516129032258,29.419032258064515,30.294193548387096,32.14,73.20645161290322,1.3319354838709676,225.26032258064515,4,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,247.35,29.952333333333335,27.342333333333332,160.36,30.550322580645158,27.320645161290322,99.03999999999999,29.298333333333336,26.860333333333333,192.02333333333334,5.0,0
PH104305043,2021-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,259.04,27.381612903225808,25.662580645161288,28.968064516129033,29.984193548387097,32.44,75.05483870967741,0.6535483870967742,223.86451612903227,5,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,168.35999999999999,30.294193548387096,27.70225806451613,247.35,29.952333333333335,27.342333333333332,160.36,30.550322580645158,27.320645161290322,224.91666666666666,5.0,1
PH104305043,2021-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,351.22,27.031333333333336,25.569666666666667,28.522,29.59333333333333,31.14,78.09666666666666,0.693,213.98433333333332,2,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,259.04,29.984193548387097,27.381612903225808,168.35999999999999,30.294193548387096,27.70225806451613,247.35,29.952333333333335,27.342333333333332,259.54,5.0,0
PH104305043,2021-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,234.79000000000002,27.22193548387097,25.781612903225806,28.735806451612902,29.89516129032258,31.73,77.43838709677419,0.9374193548387096,198.5435483870968,12,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,351.22,29.59333333333333,27.031333333333336,259.04,29.984193548387097,27.381612903225808,168.35999999999999,30.294193548387096,27.70225806451613,281.6833333333334,5.0,1
PH104305043,2021-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,149.46,27.004,25.550333333333334,28.409,29.949,31.69,81.635,0.625,197.41066666666666,6,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,234.79000000000002,29.89516129032258,27.22193548387097,351.22,29.59333333333333,27.031333333333336,259.04,29.984193548387097,27.381612903225808,245.15666666666672,5.0,1
PH104305043,2021-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,132.3,26.488387096774193,25.076451612903227,27.796451612903226,28.833225806451615,31.08,82.2958064516129,1.7754838709677419,173.20193548387098,6,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,149.46,29.949,27.004,234.79000000000002,29.89516129032258,27.22193548387097,351.22,29.59333333333333,27.031333333333336,172.18333333333337,5.0,1
PH104305043,2022-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,121.21000000000001,26.18322580645161,24.815483870967743,27.476451612903226,28.180967741935483,29.4,82.2290322580645,2.0470967741935486,193.6967741935484,8,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,132.3,28.833225806451615,26.488387096774193,149.46,29.949,27.004,234.79000000000002,29.89516129032258,27.22193548387097,134.32333333333335,5.0,1
PH104305043,2022-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,87.32,26.23428571428571,24.760714285714283,27.466785714285717,28.322857142857142,29.75,82.60107142857143,1.7035714285714287,214.11892857142857,6,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,121.21000000000001,28.180967741935483,26.18322580645161,132.3,28.833225806451615,26.488387096774193,149.46,29.949,27.004,113.61000000000001,5.0,1
PH104305043,2022-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,149.11,26.646774193548385,25.212580645161292,27.96741935483871,29.299677419354836,30.78,83.71225806451612,0.9729032258064516,219.9716129032258,2,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,87.32,28.322857142857142,26.23428571428571,121.21000000000001,28.180967741935483,26.18322580645161,132.3,28.833225806451615,26.488387096774193,119.21333333333337,5.0,0
PH104305043,2022-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,159.17000000000002,26.69066666666667,25.334999999999997,27.987666666666666,29.253,31.03,81.88366666666667,1.1683333333333332,197.28866666666667,1,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,149.11,29.299677419354836,26.646774193548385,87.32,28.322857142857142,26.23428571428571,121.21000000000001,28.180967741935483,26.18322580645161,131.8666666666667,5.0,0
PH104305043,2022-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,111.6,27.18,25.66741935483871,28.433548387096774,30.338709677419356,32.41,81.27387096774193,0.7338709677419355,205.47870967741935,9,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,159.17000000000002,29.253,26.69066666666667,149.11,29.299677419354836,26.646774193548385,87.32,28.322857142857142,26.23428571428571,139.96000000000004,5.0,1
PH104305043,2022-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,246.14,27.198333333333334,25.514666666666667,28.594333333333335,30.00133333333333,31.19,78.39233333333333,0.45933333333333337,218.924,9,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,111.6,30.338709677419356,27.18,159.17000000000002,29.253,26.69066666666667,149.11,29.299677419354836,26.646774193548385,172.30333333333337,5.0,1
PH104305043,2022-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,300.13,27.0641935483871,25.593225806451613,28.46677419354839,29.7558064516129,31.27,79.0316129032258,0.6935483870967742,198.62064516129033,12,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,246.14,30.00133333333333,27.198333333333334,111.6,30.338709677419356,27.18,159.17000000000002,29.253,26.69066666666667,219.29000000000005,5.0,1
PH104305043,2022-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,274.03,27.078064516129032,25.403225806451612,28.556129032258063,29.573870967741936,31.1,76.74483870967742,0.5783870967741935,218.40193548387097,15,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,300.13,29.7558064516129,27.0641935483871,246.14,30.00133333333333,27.198333333333334,111.6,30.338709677419356,27.18,273.43333333333334,5.0,1
PH104305043,2022-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,226.46,27.333666666666666,25.7,28.974333333333334,29.93933333333333,31.21,75.382,0.878,215.29066666666668,11,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,274.03,29.573870967741936,27.078064516129032,300.13,29.7558064516129,27.0641935483871,246.14,30.00133333333333,27.198333333333334,266.87333333333333,5.0,1
PH104305043,2022-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,256.47,27.008709677419354,25.50225806451613,28.57193548387097,29.61193548387097,31.59,78.90322580645162,0.8500000000000001,200.02774193548387,11,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,226.46,29.93933333333333,27.333666666666666,274.03,29.573870967741936,27.078064516129032,300.13,29.7558064516129,27.0641935483871,252.32000000000002,5.0,1
PH104305043,2022-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,108.64,26.971999999999998,25.420666666666666,28.457333333333334,29.802,31.12,80.90866666666668,0.5916666666666667,192.83233333333334,12,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,256.47,29.61193548387097,27.008709677419354,226.46,29.93933333333333,27.333666666666666,274.03,29.573870967741936,27.078064516129032,197.19000000000003,5.0,1
PH104305043,2022-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Canito-an,9.3984,119.27,26.431290322580644,25.216451612903228,27.679354838709678,28.695806451612906,30.19,82.3025806451613,1.0,172.2658064516129,5,0,11696.0,0.0012396859289807,9.89582843974857,79.82528645690834,10131.83984375,1398.4549278846157,108.64,29.802,26.971999999999998,256.47,29.61193548387097,27.008709677419354,226.46,29.93933333333333,27.333666666666666,161.46,5.0,1
PH104305044,2003-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,20.58,26.246,23.591333333333335,28.742666666666665,28.573666666666668,29.77,82.213,0.4746666666666667,278.5853333333333,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,35.7,27.21677419354839,25.49258064516129,65.09,26.492142857142856,25.148571428571426,73.96000000000001,26.71741935483871,25.218064516129033,40.45666666666667,9.25,0
PH104305044,2003-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,97.03,26.461290322580645,24.225483870967743,28.716451612903228,28.823548387096775,30.34,81.54903225806451,0.5409677419354838,217.77129032258065,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,20.58,28.573666666666668,26.246,35.7,27.21677419354839,25.49258064516129,65.09,26.492142857142856,25.148571428571426,51.10333333333333,9.25,0
PH104305044,2003-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,278.49,26.108333333333334,23.866666666666667,28.41433333333333,28.111666666666668,29.84,80.31566666666666,0.44666666666666666,219.08266666666668,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,97.03,28.823548387096775,26.461290322580645,20.58,28.573666666666668,26.246,35.7,27.21677419354839,25.49258064516129,132.03333333333333,9.25,0
PH104305044,2003-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,358.82,25.753870967741936,23.739677419354837,27.943548387096776,27.608709677419355,29.36,82.75225806451614,0.6406451612903226,196.72709677419354,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,278.49,28.111666666666668,26.108333333333334,97.03,28.823548387096775,26.461290322580645,20.58,28.573666666666668,26.246,244.78,9.25,0
PH104305044,2003-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,269.33,26.15064516129032,23.838064516129034,28.614516129032257,28.122258064516128,29.72,79.72387096774193,0.5051612903225806,228.75645161290322,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,358.82,27.608709677419355,25.753870967741936,278.49,28.111666666666668,26.108333333333334,97.03,28.823548387096775,26.461290322580645,302.21333333333337,9.25,0
PH104305044,2003-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,238.16,25.898333333333333,23.848666666666666,28.235666666666667,27.634666666666664,28.77,79.53866666666666,0.637,213.77466666666666,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,269.33,28.122258064516128,26.15064516129032,358.82,27.608709677419355,25.753870967741936,278.49,28.111666666666668,26.108333333333334,288.77000000000004,9.25,0
PH104305044,2003-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,248.87,25.675161290322578,23.72451612903226,27.80290322580645,27.586774193548386,29.24,84.60645161290323,0.5338709677419355,191.97193548387096,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,238.16,27.634666666666664,25.898333333333333,269.33,28.122258064516128,26.15064516129032,358.82,27.608709677419355,25.753870967741936,252.12,9.25,0
PH104305044,2003-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,63.66,25.842333333333332,23.442333333333334,28.411333333333335,27.928,29.73,83.28266666666667,0.45866666666666667,219.65133333333333,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,248.87,27.586774193548386,25.675161290322578,238.16,27.634666666666664,25.898333333333333,269.33,28.122258064516128,26.15064516129032,183.56333333333336,9.25,0
PH104305044,2003-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,122.22,25.171612903225807,23.369032258064518,26.99774193548387,26.61225806451613,27.99,84.47290322580645,1.6993548387096775,157.83645161290323,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,63.66,27.928,25.842333333333332,248.87,27.586774193548386,25.675161290322578,238.16,27.634666666666664,25.898333333333333,144.91666666666666,9.25,0
PH104305044,2004-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,51.989999999999995,25.47967741935484,23.23032258064516,27.81032258064516,27.162580645161288,27.83,84.7125806451613,1.2058064516129032,210.41290322580645,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,122.22,26.61225806451613,25.171612903225807,63.66,27.928,25.842333333333332,248.87,27.586774193548386,25.675161290322578,79.29,9.25,0
PH104305044,2004-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,110.63,25.13310344827586,23.05896551724138,27.31896551724138,26.65206896551724,28.04,85.43758620689655,1.2227586206896552,201.2444827586207,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,51.989999999999995,27.162580645161288,25.47967741935484,122.22,26.61225806451613,25.171612903225807,63.66,27.928,25.842333333333332,94.94666666666666,9.25,0
